ID,SMILES,VALUE_p
229,CC1=C(C(=O)OCCN(C)C)C(C2=CC=CC=C2)C2=C(N=C3CCC(F)(F)CC3=C2N)N1,6.866461092
230,CC1=CC2CC3=NC4=CC(Cl)=CC=C4C(NCCCN(C)CCCNC4=C5CCCCC5=NC5=CC(Cl)=CC=C45)=C3C(C1)C2,9.508638306
231,CCCCN1CCCN=C1C=NO,3.804100348
233,CC(C1C(O)CC2(C)C3CCC4C(=CCC5N=C(C(C)(C)C)OCC54C)CC3C(=O)CC12C)N(C)C,6.454692884
234,CN(C)C1=CC=C(C(=O)NCCCNC2=C3CCCCC3=NC3=CC=CC=C23)C=C1,7.721246399
235,CN(C)C1=CC=C(C(=O)NCCCCCCCCCNC2=C3CCCCC3=NC3=CC=CC=C23)C=C1,6.903089987
236,OC1=C(Cl)C=C(Cl)C(Cl)=C1CC1=C(O)C(Cl)=CC(Cl)=C1Cl,5.520727088
237,COC1=CC(OCC=C(C)C)=C2C=CC(=O)OC2=C1,3.619788758
238,CC(C)=CC(=O)OC1CC2=CC3=C(C=C2OC1(C)C)OC(=O)C=C3,3.408935393
239,COC1=CC=C2N=C(NCCC3=CC=[N+](CC4=C(F)C=CC=C4F)C=C3)SC2=C1,6.692503962
240,CN(CC1=CC=CC=C1)CC1=CC=C(C=C2CCC3=CC(OCCCCCN4CCN(CC5=CC=C(F)C=C5)CC4)=CC=C3C2=O)C=C1,5.106238238
243,CCOC(=O)C1=C(C)OC2=NC3=C(CCCC3)C(N)=C2C1C1=CC=C(OC)C=C1,6.739928612
244,COC1=CC=C2N=C(NCCC3=CC=[N+](CC4=CC=CC=C4)C=C3)SC2=C1,6.730487056
246,CC1=CC=CC=C1CN(C)CCCCCCCOC1=CC=C2C(=O)C3=CC=CC=C3OC2=C1,3.247951552
247,CNC(=O)OC1=CC=CC(CN(C)CCCOC2=CC=C3C(=O)C4=CC=CC=C4OC3=C2)=C1,9.522878745
248,COC1=CC=CC=C1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)CC1=CC=CC=C1OC,-6.77
249,O=C(C=NO)NC1=CC=C[N+](CCCC[N+]2=CC=CC(NC(=O)C=NO)=C2)=C1,2.974694135
250,O=C(NN=CC1=CC=C(F)C=C1F)N1CCN(C2=CC=CC=N2)CC1,6.166215625
251,FC(F)(F)OC1=CC=C(C2=NN=C(N3CCN(C4=CC=CC=N4)CC3)O2)C=C1,7.050609993
252,CCOC(=O)C1=C(C)OC2=NC3=C(CCCC3)C(N)=C2C1C1=CC=CN=C1OC,5.410000162
253,CCN(CCCCOC1=CC=C(C2=CC(=O)C3=C(OC)C(OC)=C(OC)C=C3O2)C=C1)CC1=CC=CC=C1OC,7.096910013
254,OC1=CC=C(C2=NN=C(N3CCN(C4=CC=CC=N4)CC3)O2)C(O)=C1,5.872895202
255,CCN1CCC2=C(C=C(C3=CN=C4NC5=CN=C(C#N)C=C5C4=C3)S2)C1,6.586700236
257,O=C(C=NO)NC1=CC=C[N+](CCCCCCC[N+]2=CC=CC(NC(=O)C=NO)=C2)=C1,3.031517051
258,CCC1=C2CN3C(=CC4=C(COC(=O)C4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(N4CCCCC4)CC3)C=C12,5.738261453
259,CC(=O)NCCC1=CNC2=CC=C(OC(=O)NCCCCCCCCCCNC3=C4CCCCC4=NC4=CC(Cl)=CC=C34)C=C12,8.091514981
260,CNC(=O)OC1=CC=C2C(=C1)C1(C)CCN(CC3=CC=CC=C3)C1N2CC1=CC=CC=C1,5.962573502
