ID,SMILES,VALUE_p
179,CC1=C(C(C)(C)C)N=C(NC(=O)N2CCCN(C(=O)C3CCC(F)(F)CC3)CC2)S1,9.15490196
180,CC1(C)C(C(=O)C2=CN(CCN3CCCCC3)C3=CC=CC=C23)C1(C)C,7.251811973
181,CC1(C)C(C(=O)C2=CN(CCN3CCNCC3)C3=CC=CC=C23)C1(C)C,5.657577319
182,CCCCCN1C=C(C(=O)NC(C)C23CC4CC(CC(C4)C2)C3)C(=O)C=C1C(C)(C)C,7.326979093
183,CCOC1=CC=C(CC2=NC3=CC(N(C)C(=O)CC(C)C)=CC=C3N2CC2CC2)C=C1,8.568636236
184,CCN(CC)C(=O)C1=CC=C2C(=C1)N=C(CC1=CC=C(OC3CCCC3)C=C1)N2CCC(C)C,7.744727495
185,CCN(CC)C(=O)C1=CC=C2C(=C1)N=C(CC1=CC=C(OC)C=C1)N2CCC(C)C,8.13667714
186,CCOC1=CC=C(C(O)C2=NC3=CC(C(=O)N(CC)CC)=CC=C3N2CCC(C)C)C=C1,7.161150909
187,CCOC1=CC=C(C(=O)C2=NC3=CC(C(=O)N(CC)CC)=CC=C3N2CCC(C)C)C=C1,7.602059991
188,ClC1=CC=CC=C1C1=CC=C(N2CCOCC2)N=C1,6.399996913
189,CCCCCC1=CC(O)=C2C3=C(CCC(C)(OC)C3OC(C)=O)C(C)(C)OC2=C1,5.70333481
190,COC(=O)NCCN1C(C2=CC=CC=C2Cl)=NC2=C(N3CCN(C)CC3)N=C(C)N=C21,7.32330639
191,CCCCCN1N=C(C(C)(C)C)C=C1C(=O)NC12CC3CC(CC(O)(C3)C1)C2,4
192,CC(C)(CO)NC(=O)C1=NN(C2=CC=C(F)C=N2)C(C(C)(C)C)=C1,6.868381336
193,OC1=CC=C(C2=C(C3=CC=CC=C3)C(C(F)(F)F)=NN2)C(O)=C1,4.562249437
194,CCCCCC1=CC(OC)=CC(OCCCCCCCCCCC(=O)NC2CC2)=C1,6.400226061
195,BrC1=CC=CC(C2=CNC(C3=CC=CC(CN4CCOCC4)=C3)=N2)=C1,8.301029996
196,CCCCC1(C2=CC(O)=C3C=C(CC4=CC=CC=C4O)C(=O)OC3=C2)CCCCC1,6.747146969
197,O=C(CSC1=NC2=CC=CC=C2S1)N1C2=CC=CC=C2SC2=CC=C(Cl)C=C21,7.043351421
198,CCCCCN1C=C(C(=O)NC2CCCCC2)C(=O)C=C1C(C)(C)C,8.107905397
199,CCCCCN1C=C(C(=O)NC23CC4CC(CC(C4)C2)C3)C(=O)C=C1C(C)(C)C,7.913640169
200,O=C(NC1CCCCCC1)C1=C(C2=CC=CC=C2)C=CN(CC2=CC=C(F)C=C2)C1=O,6.300162274
201,O=C(NC1CCCCCC1)C1=C(C2=CC=CC=C2)C(Br)=CN(CC2=CC=C(F)C=C2)C1=O,6.500312917
202,CCCCOC1=CC=CC2=C1OC(=O)C(C(=O)NC(C)(C)C)=C2,6.012333735
203,CCC(CC)(NC(=O)C1=CC=C(N2CC(OC)C2)C(OCC2CC2)=N1)C(=O)NCCF,6.551448261
204,COCCOCC(C)(C)C1=NOC(NC(=O)C2=CC=C(C3CCCC3)C(OCC3CC3)=N2)=C1,6.757955761
205,CC1COC2=C3C(=CC=C2)C(=O)C(C(=O)NC24CC5CC(CC(C5)C2)C4)=CN31,6.638272164
206,COCC(C)(C)NC(=O)C1=C(NC(=O)C2=CC=CC=C2OC(F)(F)F)SC2=C1CCOC2,6.995678626
207,O=C(NC1=C(C(=O)N2CCOCC2)C2=C(COCC2)S1)C1=CC=CC=C1C(F)(F)F,7.455931956
208,CC(C)(C)C1=NN=C(C2=NN(C3=CC=C(Cl)C=C3Cl)C(C3=CC=C(Cl)C=C3)=C2C2CC2)O1,5.478861916
209,CCCCCC1=CC(OC)=C2C=C(CC3=CC=CC=C3OC)C(=O)OC2=C1,7.853871964
210,CCCCCOC1=C(OC)C=CC2=C1NC(=O)C(C(=O)NCCC1=CC=C(Cl)C=C1)=C2,8.299988938
211,CCCCCOC1=C(OC)C=CC2=C1NC(=O)C(C(=O)NCCCC1=CC=CC=C1)=C2,9.100015437
212,CC(C)(C)C1=NC(N2CCNCC2)=C2C=C(C3=CC=C(Cl)C=C3)C(C3=CC=CC=C3Cl)=NC2=N1,5.744727495
213,CC1=C(C2=CC=C(Cl)S2)N(C2=CC=C(Cl)C=C2Cl)N=C1C(=O)NN1CC2CCCC2C1,4.805208242
214,CC1=C(C2=CC=C(Cl)S2)N(C2=CC=C(Cl)C=C2Cl)N=C1C(=O)NN1CCCC1,4.67943832
215,CC1=NC(N)=C2C=C(C3=CC=C(Cl)C=C3)C(C3=CC=CC=C3Cl)=NC2=N1,5.958607315
